lead,length,model,region,subset,gcm_accuracy,obs_accuracy,gcm_acc_low,gcm_acc_high
24,60,CNRM-CM6-1,north_pacific,top20,0.5481611990720991,0.5285962044606298,0.45159398008201423,0.63459315854673
24,60,CNRM-CM6-1,tropical_pacific,all,0.3808929331004326,0.3861272777240484,0.3319796084463865,0.41415475060550977
24,60,CNRM-CM6-1,tropical_pacific,top40,0.4115227877711023,0.428295446340534,0.346057013218607,0.46688335172434353
24,60,CNRM-CM6-1,tropical_pacific,top20,0.42858292771250006,0.4537593123002346,0.3828792158190239,0.4931416878592702
24,60,CNRM-CM6-1,southern_ocean,all,0.353557389466958,0.3475668951436329,0.34176845868198363,0.3700591889851253
24,60,CNRM-CM6-1,southern_ocean,top40,0.36830603568065334,0.35057749934790045,0.34687572145033707,0.39598794625809364
24,60,CNRM-CM6-1,southern_ocean,top20,0.3742653593999115,0.3475940504541205,0.33856467065866536,0.39954515334172963
24,60,CNRM-CM6-1,north_atlantic,all,0.6112690826963207,0.43136541583208304,0.5332548083919793,0.6996402158716706
24,60,CNRM-CM6-1,north_atlantic,top40,0.7298328562450274,0.4924553418693066,0.6600227257071547,0.8269452089969274
24,60,CNRM-CM6-1,north_atlantic,top20,0.7839081418701308,0.5227273097940952,0.7437472416578947,0.8340343767651116
24,60,CNRM-CM6-1,tropical_atlantic,all,0.47651915823159097,0.4530763595060695,0.40112294404898685,0.5623211968050336
24,60,CNRM-CM6-1,tropical_atlantic,top40,0.546913405424908,0.5175321102290135,0.4728134021345413,0.6716231436261205
24,60,CNRM-CM6-1,tropical_atlantic,top20,0.5907970897372545,0.5251226549970293,0.4924130769365224,0.7424461588159034
24,60,CNRM-CM6-1,west_indian,all,0.4003140864062941,0.33987709921154163,0.3455631830679267,0.46064842832249003
24,60,CNRM-CM6-1,west_indian,top40,0.4421957065845711,0.31411161912509616,0.3721886455361935,0.55135382001484
24,60,CNRM-CM6-1,west_indian,top20,0.4695932773487656,0.29798300279361034,0.3822143061661016,0.5915294521777059
24,60,GISS-E2-1-G,global,all,0.37994966393844537,0.3531078158713347,0.3733499896713181,0.3894170922818286
24,60,GISS-E2-1-G,global,top40,0.41383649575094583,0.36863105456107453,0.40394007907612367,0.4277587846361042
24,60,GISS-E2-1-G,global,top20,0.4336148998180232,0.3797047238513859,0.41872644783291235,0.45030012960982907
24,60,GISS-E2-1-G,north_pacific,all,0.36239132627407994,0.35785126724276145,0.34462262797922494,0.37482892950994917
24,60,GISS-E2-1-G,north_pacific,top40,0.37956396201327863,0.37942351285984255,0.3472154831024698,0.39997871164247384
24,60,GISS-E2-1-G,north_pacific,top20,0.3902109707416749,0.4103103086817567,0.3451844383970798,0.4198896721742565
24,60,GISS-E2-1-G,tropical_pacific,all,0.3800245805502733,0.359407172524649,0.36750809017472147,0.4120575735540396
24,60,GISS-E2-1-G,tropical_pacific,top40,0.4103123247020785,0.38491950472983827,0.38222196014482845,0.4596334524971899
24,60,GISS-E2-1-G,tropical_pacific,top20,0.42399432873906473,0.4049641186515015,0.3712165337878954,0.48425761294799347
24,60,GISS-E2-1-G,southern_ocean,all,0.4041231798598778,0.39979260618399465,0.38440002744978263,0.4199672710891291
24,60,GISS-E2-1-G,southern_ocean,top40,0.4586086525468643,0.4338874235324149,0.4227425413221928,0.4850130416629699
24,60,GISS-E2-1-G,southern_ocean,top20,0.4920566132475107,0.4439555248467016,0.44899896747760176,0.5176102266184343
24,60,GISS-E2-1-G,north_atlantic,all,0.42147277857574156,0.3656980942470888,0.3941882208693421,0.44255769070347106
24,60,GISS-E2-1-G,north_atlantic,top40,0.48407750973539276,0.40077934558470246,0.43902059489408546,0.5172472002404594
24,60,GISS-E2-1-G,north_atlantic,top20,0.5221350226378144,0.4127961272419431,0.46112767943262806,0.5576152452944355
24,60,GISS-E2-1-G,tropical_atlantic,all,0.3929141118178219,0.38047218921926673,0.374005128760383,0.42883588349864804
24,60,GISS-E2-1-G,tropical_atlantic,top40,0.443259832272084,0.41451394434252814,0.41168818534614765,0.48821409563292
24,60,GISS-E2-1-G,tropical_atlantic,top20,0.47700200532868975,0.4322986353439254,0.441800662347325,0.524294220359181
24,60,GISS-E2-1-G,west_indian,all,0.40561622663971936,0.3120188288697923,0.371422032651525,0.42361071332697015
24,60,GISS-E2-1-G,west_indian,top40,0.45677777492928484,0.30749127723251135,0.40614541250401875,0.49277698380368445
24,60,GISS-E2-1-G,west_indian,top20,0.4880748597608723,0.3111698727333578,0.4319849087578426,0.5451221687717962
24,60,IPSL-CM6A-LR,global,all,0.38679651849863167,0.37120912903132425,0.3793697185386096,0.4047056021762323
24,60,IPSL-CM6A-LR,global,top40,0.4273388973549682,0.4018724014273204,0.40928865773801215,0.46679408394812116
24,60,IPSL-CM6A-LR,global,top20,0.45151639377894076,0.4250539750601557,0.4253947835485986,0.5030061678697653
24,60,IPSL-CM6A-LR,north_pacific,all,0.3973885127700696,0.41577564218763535,0.37749476568910234,0.42843141360387393
24,60,IPSL-CM6A-LR,north_pacific,top40,0.4473263189699752,0.4839832171172117,0.4119298032046219,0.5056054442080345
24,60,IPSL-CM6A-LR,north_pacific,top20,0.476127797269955,0.5496534468629354,0.4250514125925614,0.5459832746344312
24,60,IPSL-CM6A-LR,tropical_pacific,all,0.36983985418265125,0.38077435197709764,0.358448822085276,0.3760760188969033
24,60,IPSL-CM6A-LR,tropical_pacific,top40,0.39636541811506626,0.42430558202449575,0.37997527304978196,0.4213520787064315
24,60,IPSL-CM6A-LR,tropical_pacific,top20,0.4100138767005374,0.44856787731781433,0.3765227026876023,0.46292116513283316
24,60,IPSL-CM6A-LR,southern_ocean,all,0.3983552139129593,0.34983017753160833,0.37884491035137685,0.4306316473846913
24,60,IPSL-CM6A-LR,southern_ocean,top40,0.44382019818936047,0.360206240912665,0.4166140158433186,0.4970503488851468
24,60,IPSL-CM6A-LR,southern_ocean,top20,0.4659716259754039,0.3653431406876589,0.4361698638003986,0.5218235122434388
24,60,IPSL-CM6A-LR,north_atlantic,all,0.460442398248665,0.42634110651069246,0.42619339478051416,0.4829747202639209
24,60,IPSL-CM6A-LR,north_atlantic,top40,0.5491727972666668,0.48468914324453155,0.4996757664009764,0.5892570860263564
24,60,IPSL-CM6A-LR,north_atlantic,top20,0.6074255204339768,0.5151826264125957,0.5481095604385672,0.6603422567428826
24,60,IPSL-CM6A-LR,tropical_atlantic,all,0.4191293103694987,0.435660729340218,0.37490390884177804,0.4640689892415454
24,60,IPSL-CM6A-LR,tropical_atlantic,top40,0.4940767405432851,0.5041851988516848,0.420103453603495,0.5892525129574256
24,60,IPSL-CM6A-LR,tropical_atlantic,top20,0.5468402439195195,0.5475009747188866,0.4431902532499392,0.6598580819243832
24,60,IPSL-CM6A-LR,west_indian,all,0.418348550453969,0.3469723268545561,0.3760707745098072,0.4556114488780263
24,60,IPSL-CM6A-LR,west_indian,top40,0.4755674139775488,0.34798387288477506,0.3984557682365512,0.6044322524155464
24,60,IPSL-CM6A-LR,west_indian,top20,0.5032016468098234,0.3663176798698834,0.36694824286723104,0.6926481156806777
24,60,MIROC-ES2L,global,all,0.366003877476593,0.34675696455196464,0.36030258605098014,0.37189719787597625
24,60,MIROC-ES2L,global,top40,0.3901093754522684,0.3549832991486404,0.38031884622145834,0.4024289634770441
24,60,MIROC-ES2L,global,top20,0.40663400439860764,0.3602543170419463,0.39348995616244237,0.42253099210475303
24,60,MIROC-ES2L,north_pacific,all,0.3605374038349243,0.33623927373835494,0.3518457499963775,0.37193844310889546
24,60,MIROC-ES2L,north_pacific,top40,0.381032155667224,0.3400945845043251,0.3688061024004303,0.40237480314875024
24,60,MIROC-ES2L,north_pacific,top20,0.3944495045807582,0.34373330471760805,0.3797708929327474,0.42392900917193127
24,60,MIROC-ES2L,tropical_pacific,all,0.36828186214978775,0.35922774865600365,0.3601552395311987,0.37984130704919217
24,60,MIROC-ES2L,tropical_pacific,top40,0.393305728874963,0.38725026772118926,0.3804080068156435,0.4095150430864249
24,60,MIROC-ES2L,tropical_pacific,top20,0.4093733077732315,0.411626845022724,0.38995393793212607,0.4341830667773799
24,60,MIROC-ES2L,southern_ocean,all,0.3968295844799713,0.36577549547887167,0.3747766004701745,0.4224317454692678
24,60,MIROC-ES2L,southern_ocean,top40,0.44266337203928163,0.390126983028481,0.40552895754204793,0.48463648767479667
24,60,MIROC-ES2L,southern_ocean,top20,0.4706169440991891,0.40601131538751417,0.42443067574735727,0.5228340626515521
24,60,MIROC-ES2L,north_atlantic,all,0.36096577101445565,0.3379914337773785,0.3536663511364213,0.3660319716182899
24,60,MIROC-ES2L,north_atlantic,top40,0.37980463426429995,0.3333787047786879,0.3707847690360298,0.3926922739723879
24,60,MIROC-ES2L,north_atlantic,top20,0.3931763943811224,0.3176549162181011,0.3820387551539057,0.40935543779705236
24,60,MIROC-ES2L,tropical_atlantic,all,0.3487648446615116,0.33033088171931374,0.33680109626511084,0.375103034510243
24,60,MIROC-ES2L,tropical_atlantic,top40,0.36484329795423326,0.3284356502076242,0.340857284694362,0.4147023240445493
24,60,MIROC-ES2L,tropical_atlantic,top20,0.37651729237899445,0.3148030195068949,0.3362832321585587,0.4497529246819498
24,60,MIROC-ES2L,west_indian,all,0.3791769212460562,0.3430879094401531,0.3685866964118683,0.3990797023685027
24,60,MIROC-ES2L,west_indian,top40,0.4117840954618194,0.3477973830746706,0.3916384694988331,0.44878033878321233
24,60,MIROC-ES2L,west_indian,top20,0.43550126891788976,0.3654572543532883,0.4117187497299449,0.4848760840539742
24,60,MIROC6,global,all,0.38103443678686605,0.35442483068992825,0.3732435853187469,0.3876128199134269
24,60,MIROC6,global,top40,0.41584306305303004,0.3750391852444038,0.4001606394372967,0.4258200237137559
24,60,MIROC6,global,top20,0.43714960759015686,0.3850718355664743,0.41608400811252455,0.4550676032524039
24,60,MIROC6,north_pacific,all,0.36327930652047424,0.362922528134564,0.3558352023102933,0.3689997367717056
24,60,MIROC6,north_pacific,top40,0.38131909962553767,0.3950305007842002,0.37076969444101204,0.3912717902353741
24,60,MIROC6,north_pacific,top20,0.39347131421212655,0.41550650659466803,0.38302733709782577,0.40945338188170277
24,60,MIROC6,tropical_pacific,all,0.4030068846954481,0.3662547754193289,0.39220327669717103,0.4263181824772374
24,60,MIROC6,tropical_pacific,top40,0.4530061772965869,0.39298074624513196,0.4276928389498143,0.48231490808799093
24,60,MIROC6,tropical_pacific,top20,0.4805526655001908,0.38867304493485944,0.4431447421717438,0.5023408226246031
24,60,MIROC6,southern_ocean,all,0.39573006985708864,0.3419501350639261,0.3871577941627582,0.40689902379323983
24,60,MIROC6,southern_ocean,top40,0.4403586164321128,0.35780762751143913,0.4223300319429247,0.46040634841227707
24,60,MIROC6,southern_ocean,top20,0.46766378306113127,0.3674269004777873,0.4471138594230834,0.4979000525505179
24,60,MIROC6,north_atlantic,all,0.421000671341836,0.39001915484503885,0.4026321989868194,0.4396735927626571
24,60,MIROC6,north_atlantic,top40,0.48463482044992584,0.42043563433170317,0.44787720332802744,0.5189442518477603
24,60,MIROC6,north_atlantic,top20,0.5221488371544758,0.42873066575809554,0.46946250579521076,0.5715266792195258
24,60,MIROC6,tropical_atlantic,all,0.39163142244200816,0.37846148161667237,0.3759485129949887,0.40061569249867013
24,60,MIROC6,tropical_atlantic,top40,0.43504019559053697,0.4122848247392441,0.40513351815553267,0.4513858099608609
24,60,MIROC6,tropical_atlantic,top20,0.45781085584315234,0.4371661388040544,0.4265166787486354,0.48666606811871066
24,60,MIROC6,west_indian,all,0.4123171561340685,0.36659622404757375,0.4049642532522853,0.42543723932969507
24,60,MIROC6,west_indian,top40,0.4692939911465072,0.4202399774272295,0.4548663014663419,0.4894255242328077
24,60,MIROC6,west_indian,top20,0.5033841805821095,0.48062273019912843,0.4628840285587967,0.527124618772866
24,60,MPI-ESM1-2-LR,global,all,0.3671077387398275,0.3538174410721609,0.3525694468787993,0.38001968879134085
24,60,MPI-ESM1-2-LR,global,top40,0.39268978809752403,0.36913129821775514,0.3720272345237402,0.413316020147085
24,60,MPI-ESM1-2-LR,global,top20,0.4093224743859327,0.37775022553722293,0.3883745805376503,0.4325559270455206
24,60,MPI-ESM1-2-LR,north_pacific,all,0.3699212394638812,0.3367704610169338,0.3615744831413392,0.380676885807025
24,60,MPI-ESM1-2-LR,north_pacific,top40,0.3937251016209163,0.342264058789597,0.37952754802935484,0.4093407174947243
24,60,MPI-ESM1-2-LR,north_pacific,top20,0.411121216987507,0.3513879985438199,0.3900368816626272,0.42646859264268455
24,60,MPI-ESM1-2-LR,tropical_pacific,all,0.3714527862182547,0.3741716943575988,0.33836595081876975,0.4064252925875191
24,60,MPI-ESM1-2-LR,tropical_pacific,top40,0.39963503209506296,0.4030558006672908,0.35062677062581443,0.4540267512628638
24,60,MPI-ESM1-2-LR,tropical_pacific,top20,0.41747821553714576,0.4094578159700489,0.33459576505052796,0.47317111044724014
24,60,MPI-ESM1-2-LR,southern_ocean,all,0.3731443108138035,0.35304623395340895,0.3534530464028568,0.3850938168623119
24,60,MPI-ESM1-2-LR,southern_ocean,top40,0.4048601036844797,0.35965700956682867,0.3739885636121083,0.4215892072220868
24,60,MPI-ESM1-2-LR,southern_ocean,top20,0.42483633043783203,0.3606449251105389,0.3914307268124643,0.44527651196765194
24,60,MPI-ESM1-2-LR,north_atlantic,all,0.4287540136862214,0.3923709515356824,0.39247746425244684,0.46286280968255145
24,60,MPI-ESM1-2-LR,north_atlantic,top40,0.5001879277177409,0.42200902265567114,0.4439831269618431,0.5585375312081972
24,60,MPI-ESM1-2-LR,north_atlantic,top20,0.5398348096128908,0.43702037018533485,0.47415618548610594,0.5993828761827021
24,60,MPI-ESM1-2-LR,tropical_atlantic,all,0.3753853269818044,0.4139986900744678,0.3640784579765452,0.3901874646638047
24,60,MPI-ESM1-2-LR,tropical_atlantic,top40,0.40761456451555345,0.47989434562019123,0.3902531577088488,0.42813503529658864
24,60,MPI-ESM1-2-LR,tropical_atlantic,top20,0.4249373946955924,0.5090489334936794,0.40298060505140654,0.4438926387358413
24,60,MPI-ESM1-2-LR,west_indian,all,0.37286303406935045,0.33787990181258565,0.35480460618489235,0.3929950088936024
24,60,MPI-ESM1-2-LR,west_indian,top40,0.4063985971894778,0.3484495852803726,0.3646709033919731,0.4500902184352087
24,60,MPI-ESM1-2-LR,west_indian,top20,0.42908541322366095,0.3750794638121649,0.3649203623457446,0.48196713430462523
24,60,NorCPM1,global,all,0.36703378766067724,0.3566064855791515,0.35406987975993176,0.37690112708257384
24,60,NorCPM1,global,top40,0.39185919973676137,0.37363607851325153,0.36925151654635435,0.40956390270686127
24,60,NorCPM1,global,top20,0.40905919686473924,0.38053912705634907,0.3807101377827453,0.43327095913784974
24,60,NorCPM1,north_pacific,all,0.3526300342912648,0.356413816130824,0.3431538728607729,0.35853565656303477
24,60,NorCPM1,north_pacific,top40,0.36364334910919055,0.3755308670939741,0.3409838022375508,0.3750120413719187
24,60,NorCPM1,north_pacific,top20,0.3733346226273036,0.3910357244624324,0.3378974441124964,0.3907383644392949
24,60,NorCPM1,tropical_pacific,all,0.35387293321758545,0.3548149787025053,0.3330604333124163,0.38218214562340413
24,60,NorCPM1,tropical_pacific,top40,0.36862676925440696,0.3738275980659643,0.3276028940824749,0.4235266702902611
24,60,NorCPM1,tropical_pacific,top20,0.38251318744289176,0.3819874327858204,0.3287419369782934,0.46161023313487853
24,60,NorCPM1,southern_ocean,all,0.4032479584235736,0.39062674656019075,0.392327537058319,0.4154118686462928
24,60,NorCPM1,southern_ocean,top40,0.45909623674166855,0.42988320739189073,0.4447666013618745,0.4817547918935242
24,60,NorCPM1,southern_ocean,top20,0.4926025801106958,0.4458689991932294,0.4769599654745842,0.516541096089415
24,60,NorCPM1,north_atlantic,all,0.4001832240449145,0.3881253513537715,0.3858578424632688,0.4208894619372415
24,60,NorCPM1,north_atlantic,top40,0.4508817971911584,0.4242981693330678,0.43482875687352596,0.4757984073070761
24,60,NorCPM1,north_atlantic,top20,0.4805694519826031,0.43758582516261924,0.4565246141951044,0.5092042081133213
24,60,NorCPM1,tropical_atlantic,all,0.36174599579345523,0.36052840994817675,0.3345564224827057,0.37902966366134955
24,60,NorCPM1,tropical_atlantic,top40,0.38327874805149753,0.3869747924633538,0.3399551637792597,0.4194803876176431
24,60,NorCPM1,tropical_atlantic,top20,0.39860803681769574,0.4061142637358068,0.35146155493930703,0.44332166477064033
24,60,NorCPM1,west_indian,all,0.36772845227958245,0.33685267979246863,0.34925258222269107,0.3813357571400116
24,60,NorCPM1,west_indian,top40,0.3944113798482136,0.33809414593705084,0.35527357631916456,0.42978389572566755
24,60,NorCPM1,west_indian,top20,0.40644030335551873,0.33613762668786307,0.36035726285425984,0.4628149332361514
